h_type	date	adress	loc	num_floor	unit_per_floor	price	age	statuse	view	doc_status	north	sought	west	east	floor	area	num_sleep	tel	kitch	service	floor_covering	open	parking	warehouse	balcony	equipment
آپارتمان	1402/06/07	تهرانپارس خ 208غربی	4	4	2	9,000,000,000 تومان	21	مسکونی	سنگ	شخصي	0	1	0	0	1	97	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/06	تهرانپارس خ 218 غربی	4	5	1	29,670,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	0	1	0	0	2	215	3	0	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_چیلر_پکیج_گاز
آپارتمان	1402/06/14	تهرانپارس ك 210	4	5	3	9,000,000,000 تومان	4	مسکونی	سنگ	شخصي	1	0	0	0	5	100	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/11	تهران پارس خ رشید	4	4	1	14,000,000,000 تومان	18	مسکونی	سنگ	شخصي	0	1	0	0	3	140	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/12	تهران پارس بلوار شاهد خ 220	4	6	3	8,000,000,000 تومان	5	مسکونی	سنگ	شخصي	1	0	0	0	5	99	1	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/08	شمس آباد خ صفائی	4	5	1	15,600,000,000 تومان	10	اجاره	سنگ	شخصي	1	0	0	0	4	130	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/06	تهران پارس بلوار پروین خ 216	4	5	3	8,400,000,000 تومان	9	مسکونی	سنگ	شخصي	1	0	0	0	5	119	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/06	تهرانپارس خ وفادار دوراهی رهبر خ الله اكبر	4	3	1	2,100,000,000 تومان	30	تخلیه	سنگ	شخصي	0	1	0	0	مختلف	45	1	1	فلزي	ايرانی	موزائيک	0	0	0	0	کولر_گاز
آپارتمان	1402/06/05	اتوبان بابایی شهرك شهید بهشتی	4	16	8	10,000,000,000 تومان	2	تخلیه	سنگ	تعاوني	1	1	0	0	14	101	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/05	دلاوران تكاوران	4	5	4	4,400,000,000 تومان	14	مسکونی	سنگ	شخصي	1	0	0	0	2	59	1	1	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/06	شمس اباد خ مولوی	4	2	3	13,000,000,000 تومان	30	اجاره	سنگ	شخصي	1	0	0	0	1	125	3	1	چوبي	ايرانی	سراميک	0	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/05/31	فرجام میدان 38	4	4	2	5,500,000,000 تومان	11	اجاره	سنگ	شخصي	1	0	0	0	2	61	1	1	MDF	ايراني فرنگي	سراميک	0	0	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/05/31	شمس آباد خ ریحانی	4	5	4	12,650,000,000 تومان	1	اجاره	سنگ	شخصي	1	0	0	0	1	101	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/28	بنی هاشم نرسیده به خ نصیبی	4	6	2	14,000,000,000 تومان	2	اجاره	سنگ	شخصي	1	0	0	0	4	106	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/08	تهرانپارس بلوار پروین خ 196 شرقی خ سلطانی	4	5	1	7,300,000,000 تومان	12	تخلیه	سنگ	شخصي	0	1	0	0	3	100	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/04	فرجام غربی خ برادران باقری	4	5	2	9,500,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	4	100	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/31	سراج بلوار شكوفه	4	3	2	10,000,000,000 تومان	14	مسکونی	سنگ	شخصي	1	1	0	0	1و3	190	3	2	MDF	ايرانی	سراميک	1	1	1	1	کولر_گاز
آپارتمان	1402/06/11	تهران پارس 4راه شاهد خ شیرود	4	5	4	6,225,000,000 تومان	4	مسکونی	سنگ	شخصي	0	1	0	0	2	75	2	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/01	جشنواره خ نقدی	4	3	1	3,000,000,000 تومان	10	مسکونی	سنگ	قولنامه اي	0	1	0	0	1	80	1	1	هایگلاس	ايراني فرنگي	لامنيت	1	0	0	0	کولر_گاز
آپارتمان	1402/06/05	بنی هاشم نرسیده به ك لقمانی	4	5	2	7,000,000,000 تومان	8	اجاره	سنگ	شخصي	0	1	0	0	5	61	1	1	MDF	ايراني فرنگي	سراميک	1	0	1	0	کولر_آسانسور_گاز
آپارتمان	1402/06/14	سراج نرسیده به خ قیوم آبادی	4	4	4	3,985,000,000 تومان	21	مسکونی	آجر سه سانت	شخصي	0	1	0	0	4	63	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/07	حكیمیه كوچه گلریز	4	6	2	10,296,000,000 تومان	5	تخلیه	سنگ	شخصي	1	0	0	0	1	117	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/06	تهران پارس خ 113	4	6	2	9,800,000,000 تومان	15	مسکونی	سنگ	شخصي	0	1	0	0	3	95	2	1	چوبي	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/02	جشنواره خ درختی	4	4	4	4,150,000,000 تومان	17	مسکونی	آجر	شخصي	1	0	0	0	1	61	1	1	MDF	ايرانی	سراميک	1	1	1	1	کولر_گاز
آپارتمان	1402/05/29	میدان رسالت خ سلمان طرقی	4	4	2	5,300,000,000 تومان	22	تخلیه	آجر	شخصي	1	0	0	0	1	72	2	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	کولر_گاز
آپارتمان	1402/06/11	تهران پارس خ 192	4	5	1	22,000,000,000 تومان	6	تخلیه	سنگ	شخصي	0	1	0	0	1	183	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	آسانسور_پکیج_جکوزی_گاز
آپارتمان	1402/05/31	فرجام میدان 100	4	4	4	3,850,000,000 تومان	16	تخلیه	سنگ	شخصي	0	1	0	0	1	50	1	1	MDF	ايراني فرنگي	سراميک	1	0	0	0	شوفاژ_کولر_آسانسور_حیاط خلوت_گاز
آپارتمان	1402/06/06	تهران پارس بین خیری و بلوار	4	4	3	5,200,000,000 تومان	20	مسکونی	سنگ	شخصي	0	1	0	0	3	65	1	1	MDF	ايرانی	سراميک	1	0	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/05	تهران پارس خ استخر	4	4	2	4,818,000,000 تومان	14	مسکونی	سنگ	شخصي	0	1	0	0	4	66	1	1	MDF	ايرانی	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/04	شمس آباد بلوار بیژن	4	5	3	5,900,000,000 تومان	15	تخلیه	سنگ	شخصي	0	1	0	0	4	58	1	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/02	جشنواره بلوار احسان	4	5	4	4,400,000,000 تومان	11	تخلیه	سنگ	تعاوني	1	0	0	0	3	69	1	1	MDF	ايرانی	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/01	شمس آباد خ كمالی	4	5	3	8,100,000,000 تومان	10	تخلیه	سنگ	شخصي	0	1	0	0	3	75	2	1	MDF	ايراني فرنگي	سراميک	1	1	0	0	شوفاژ_حیاط_پکیج_گاز
آپارتمان	1402/06/07	تهرانپارس خ 106	4	4	2	6,600,000,000 تومان	15	مسکونی	سنگ	شخصي	1	0	0	1	2	78	2	1	نيمه مبله	ايراني فرنگي	پارکت	1	1	1	1	شوفاژ_کولر_پکیج_گاز
آپارتمان	1402/05/28	هنگام شمیران نو	4	3	3	2,100,000,000 تومان	17	مسکونی	سنگ	قولنامه اي	1	0	0	0	3	55	1	1	MDF	ايرانی	سراميک	1	0	1	1	کولر_گاز
آپارتمان	1402/06/08	جشنواره خ زهدی	4	6	3	3,800,000,000 تومان	نوساز	تخلیه	سنگ	قولنامه اي	1	0	0	0	2	64	2	1	MDF	ايرانی	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/26	قنات كوثر كوی سوم	4	4	2	7,550,000,000 تومان	16	مسکونی	سنگ	شخصي	1	0	0	0	4	87	2	1	MDF	ايرانی	سنگ سراميک	1	1	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/11	بنی هاشم خ صالحی	4	4	2	5,600,000,000 تومان	18	اجاره	سنگ	شخصي	1	0	0	0	2	73	2	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	کولر_گاز
آپارتمان	1402/05/29	تهرانپارس خ 128	4	6	2	8,500,000,000 تومان	20	تخلیه	سنگ	شخصي	0	1	0	0	4	100	3	1	MDF	ايراني فرنگي	پارکت	1	0	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/08	خواجه عبداله خ ابوذر غفاری	4	4	2	21,750,000,000 تومان	نوساز	تخلیه	آجر	شخصي	0	1	0	0	1	150	3	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/04	خواجه عبداله خ ابوذر غفاری	4	5	4	12,000,000,000 تومان	17	اجاره	سنگ	شخصي	0	1	0	0	2	106	2	1	MDF	ايراني فرنگي	پارکت	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/29	هروی حسین آباد	4	9	3	19,740,000,000 تومان	2	تخلیه	سنگ	شخصي	1	0	0	0	همكف	141	3	1	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_چیلر_گاز
آپارتمان	1402/06/07	تهرانپارس خ 182غربی	4	5	2	25,000,000,000 تومان	10	تخلیه	سنگ	شخصي	0	1	0	0	5	173	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/04	تهرانپارس خ تهمتن	4	5	2	13,020,000,000 تومان	5	مسکونی	سنگ	شخصي	1	0	0	0	5	124	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/14	فرجام غربی خ حیدرخانی	4	5	2	7,850,000,000 تومان	2	تخلیه	سنگ	شخصي	0	1	0	0	3	96	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/07	جشنواره خ امین خ مرادی	4	4	1	2,990,000,000 تومان	14	مسکونی	سنگ	قولنامه اي	0	1	0	0	3	85	2	1	MDF	ايرانی	سراميک	1	0	0	0	کولر_گاز
آپارتمان	1402/06/05	تهران پارس خ 105	4	4	2	8,500,000,000 تومان	18	مسکونی	سنگ	شخصي	0	1	0	0	1	92	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/09	بنی هاشم خ كیماسی	4	5	4	9,000,000,000 تومان	3	تخلیه	سنگ	شخصي	1	0	0	0	1	75	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/30	هروی وفامنش	4	5	2	23,500,000,000 تومان	18	تخلیه	گرانيت	شخصي	0	1	0	0	5	192	3	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/12	شمس آباد خ ریحانی جنوبی	4	8	8	8,000,000,000 تومان	17	اجاره	ترکیبی	شخصي	0	1	0	0	4	80	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_مستخدم
آپارتمان	1402/06/05	تهران پارس خ بهار خ 118	4	5	4	7,930,000,000 تومان	1	تخلیه	سنگ	شخصي	1	0	0	0	1	72	1	1	هایگلاس	ايراني فرنگي	سنگ	1	1	0	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/07	لویزان خ رحیمی پور	4	4	2	6,400,000,000 تومان	10	اجاره	سنگ	شخصي	1	0	0	0	4	64	1	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/31	میدان رسالت خ طرقی	4	5	4	10,780,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	1	0	0	5	98	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_گاز
آپارتمان	1402/06/08	تهرانپارس بلوار پروین بین 133 و 135	4	4	2	4,500,000,000 تومان	11	تخلیه	سنگ	شخصي	1	0	0	0	3	68	2	1	MDF	ايراني فرنگي	سراميک	1	1	0	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/13	هروی حسین آباد	4	4	1	7,200,000,000 تومان	11	تخلیه	سنگ	شخصي	1	0	0	0	2	55	1	1	MDF	ايرانی	سراميک	1	0	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/14	هنگام شمیران نو	4	3	3	2,800,000,000 تومان	30	اجاره	سنگ	قولنامه اي	0	1	0	0	2	45	1	1	MDF	ايرانی	سراميک	1	0	0	0	کولر_گاز
آپارتمان	1402/05/28	تهران پارس خ 196 غربی بین باقری و اردیبهشت	4	3	2	5,500,000,000 تومان	30	مسکونی	سنگ	شخصي	0	1	0	0	2	69	1	1	MDF	ايرانی	سراميک	1	0	1	0	کولر_گاز
آپارتمان	1402/06/07	دلاوران تكاوران شمالی	4	6	2	9,400,000,000 تومان	1	تخلیه	سنگ	شخصي	1	0	0	0	5	113	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/29	تهرانپارس بلوار پروین خ 196شرقی بین 133و135	4	4	2	3,300,000,000 تومان	19	اجاره	سنگ	شخصي	0	1	0	0	4	72	1	1	MDF	ايرانی	لامنيت	1	0	1	0	کولر_گاز
آپارتمان	1402/06/12	جشنواره خ اسفندانی	4	5	4	4,500,000,000 تومان	20	مسکونی	سنگ	شخصي	0	1	0	0	5	70	2	1	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/07	بنی هاشم نرسیده به خ رضائیان	4	6	2	13,320,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	6	148	3	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/05	تهرانپارس بلوار پروین خ 137	4	4	2	3,300,000,000 تومان	18	تخلیه	سنگ	شخصي	0	1	0	0	4	60	1	1	MDF	ايرانی	سنگ	1	0	1	0	کولر_گاز
آپارتمان	1402/06/07	شمس اباد خ ریحانی شمالی	4	7	3	12,000,000,000 تومان	20	اجاره	سنگ	شخصي	0	0	1	0	6	113	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/26	تهران پارس خ 178 غربی	4	5	2	13,500,000,000 تومان	22	مسکونی	سنگ	شخصي	0	1	0	0	1	120	2	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/13	بنی هاشم نرسیده به میدان بنی هاشم	4	4	2	9,000,000,000 تومان	11	اجاره	سنگ	شخصي	0	1	0	0	1	90	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/29	هروی حسین آباد	4	5	2	13,800,000,000 تومان	20	اجاره	سنگ	شخصي	1	0	0	0	2	115	2	1	MDF	ايراني فرنگي	سنگ	1	1	0	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/06	تهرانپارس خ استخر خ 244	4	10	4	4,350,000,000 تومان	30	تخلیه	سيمان	تعاوني	1	1	0	0	7	72	1	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/12	فرجام خ حیدرخانی	4	5	2	8,330,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	3	85	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/13	تهرانپارس خ 176 غربی	4	7	4	11,190,000,000 تومان	4	تخلیه	سنگ	شخصي	1	1	0	0	5	107	2	1	چوبي	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/11	تهران پارس خ گلبرگ	4	5	2	7,200,000,000 تومان	21	مسکونی	سنگ	شخصي	0	1	0	0	2	84	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/08	تهرانپارس خ استخر	4	3	4	3,410,000,000 تومان	21	مسکونی	سنگ	شخصي	0	1	0	0	3	55	1	1	MDF	ايرانی	سراميک	1	1	1	0	کولر_گاز
آپارتمان	1402/06/12	تهرانپارس فلكه اول خ 150	4	6	1	22,400,000,000 تومان	7	مسکونی	سنگ	شخصي	1	0	0	0	1	172	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/08	بنی هاشم خ پرتوی	4	4	2	4,814,000,000 تومان	8	اجاره	سنگ	شخصي	0	0	0	1	1	58	1	1	MDF	ايراني فرنگي	سراميک	1	0	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/05	تهرانپارس فرجام شرقی خ باغدارنیا	4	4	1	13,800,000,000 تومان	14	مسکونی	سنگ	شخصي	0	1	0	0	2	138	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/31	تهرانپارس فلكه چهارم	4	18	8	8,520,000,000 تومان	15	مسکونی	سيمان	تعاوني	1	0	0	0	9	114	3	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/09	تهرانپارس پارك پلیس میدان قرآن	4	6	2	12,200,000,000 تومان	8	مسکونی	سنگ	شخصي	1	0	0	0	1	107	2	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/29	بزرگراه رسالت خ حیدرخانی خ ولیعصر	4	4	1	6,480,000,000 تومان	12	تخلیه	سنگ	شخصي	0	1	0	0	4	72	2	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_پکیج_گاز
آپارتمان	1402/06/09	هروی حسین آباد	4	5	4	19,800,000,000 تومان	19	اجاره	سنگ	شخصي	1	0	0	0	2	165	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/05	فرجام خ حیدرخانی	4	5	2	7,900,000,000 تومان	4	اجاره	سنگ	شخصي	1	0	0	0	4	85	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/28	شهید عراقی خ كشوری	4	5	2	8,000,000,000 تومان	13	اجاره	سنگ	شخصي	0	1	0	0	3	76	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/12	تهران پارس خ 192شرقی	4	5	2	10,000,000,000 تومان	17	مسکونی	سنگ	شخصي	0	1	0	0	2	107	3	1	MDF	ايراني فرنگي	لامنيت	1	0	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/26	هنگام بلواركاظمی	4	4	5	6,300,000,000 تومان	30	مسکونی	سنگ	شخصي	1	0	0	0	1	97	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/14	تهرانپارس نرسیده به خ 128	4	5	3	7,857,000,000 تومان	13	مسکونی	سنگ	شخصي	0	1	0	0	2	81	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/01	اتوبان بابایی شهرك بهشتی	4	4	6	9,300,000,000 تومان	15	مسکونی	سنگ	تعاوني	0	1	0	0	4	110	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/04	شمس آباد بلوار بیژن	4	4	4	6,400,000,000 تومان	25	تخلیه	گرانيت	شخصي	1	0	0	0	2	77	2	1	MDF	ايرانی	سنگ	1	1	1	0	شوفاژ_کولر_گاز
